u,v,y
151,159,1
151,160,1
151,161,1
151,162,1
151,163,1
151,164,1
151,165,1
151,166,2
151,167,1
151,168,0
151,169,0
151,170,1
151,171,1
151,172,1
151,173,1
151,174,0
151,175,1
151,176,1
151,177,0
151,178,1
151,179,0
151,180,1
151,181,0
151,182,1
151,183,1
151,184,1
151,185,2
151,186,1
151,187,0
151,188,1
151,189,1
151,190,1
151,191,1
151,192,1
151,193,1
151,194,1
151,195,1
151,196,1
151,197,0
151,198,1
151,199,1
151,200,1
152,1,1
152,2,1
152,3,1
152,4,1
152,5,1
152,6,1
152,7,0
152,8,1
152,9,1
152,10,1
152,11,2
152,12,1
152,13,1
152,14,1
152,15,1
152,16,1
152,17,0
152,18,1
152,19,0
152,20,1
152,21,1
152,22,1
152,23,0
152,24,1
152,25,1
152,26,1
152,27,1
152,28,1
152,29,1
152,30,1
152,31,1
152,32,1
152,33,1
152,34,1
152,35,0
152,36,0
152,37,1
152,38,1
152,39,1
152,40,1
152,41,0
152,42,0
152,43,1
152,44,1
152,45,1
152,46,1
152,47,0
152,48,1
152,49,0
152,50,1
152,51,1
152,52,1
152,53,1
152,54,0
152,55,1
152,56,2
152,57,0
152,58,1
152,59,0
152,60,1
152,61,1
152,62,0
152,63,1
152,64,1
152,65,1
152,66,1
152,67,1
152,68,1
152,69,1
152,70,0
152,71,1
152,72,1
152,73,1
152,74,0
152,75,1
152,76,0
152,77,1
152,78,1
152,79,1
152,80,1
152,81,1
152,82,1
152,83,1
152,84,0
152,85,1
152,86,1
152,87,1
152,88,1
152,89,1
152,90,1
152,91,1
152,92,1
152,93,1
152,94,1
152,95,1
152,96,1
152,97,1
152,98,1
152,99,1
152,100,1
152,101,1
152,102,1
152,103,0
152,104,1
152,105,1
152,106,1
152,107,1
152,108,1
152,109,0
152,110,0
152,111,1
152,112,1
152,113,1
152,114,0
152,115,1
152,116,0
152,117,2
152,118,1
152,119,1
152,120,1
152,121,1
152,122,1
152,123,1
152,124,1
152,125,1
152,126,1
152,127,1
152,128,1
152,129,1
152,130,1
152,131,0
152,132,1
152,133,1
152,134,0
152,135,2
152,136,1
152,137,1
152,138,0
152,139,2
152,140,1
152,141,1
152,142,1
152,143,0
152,144,1
152,145,1
152,146,0
152,147,1
152,148,1
152,149,1
152,150,0
152,151,1
152,152,1
152,153,1
152,154,1
152,155,2
152,156,1
152,157,0
152,158,1
152,159,2
152,160,0
152,161,1
152,162,1
152,163,1
152,164,1
152,165,1
152,166,1
152,167,1
152,168,1
152,169,1
152,170,1
152,171,1
152,172,1
152,173,1
152,174,1
152,175,1
152,176,1
152,177,1
152,178,0
152,179,1
152,180,1
152,181,1
152,182,1
152,183,0
152,184,1
152,185,1
152,186,1
152,187,0
152,188,1
152,189,1
152,190,1
152,191,1
152,192,0
152,193,1
152,194,1
152,195,0
152,196,1
152,197,1
152,198,1
152,199,1
152,200,1
153,1,1
153,2,1
153,3,0
153,4,1
153,5,0
153,6,1
153,7,0
153,8,2
153,9,1
153,10,0
153,11,0
153,12,1
153,13,1
153,14,1
153,15,1
153,16,1
153,17,1
153,18,1
153,19,0
153,20,1
153,21,1
153,22,0
153,23,0
153,24,1
153,25,1
153,26,1
153,27,1
153,28,1
153,29,1
153,30,1
153,31,1
153,32,1
153,33,1
153,34,1
153,35,1
153,36,0
153,37,2
153,38,1
153,39,1
153,40,1
153,41,0
153,42,1
153,43,1
153,44,1
153,45,1
153,46,1
153,47,1
153,48,1
153,49,1
153,50,1
153,51,1
153,52,0
153,53,1
153,54,1
153,55,1
153,56,1
153,57,1
153,58,1
153,59,0
153,60,1
153,61,1
153,62,1
153,63,1
153,64,1
153,65,1
153,66,1
153,67,1
153,68,1
153,69,1
153,70,0
153,71,1
153,72,1
153,73,0
153,74,1
153,75,1
153,76,1
153,77,1
153,78,1
153,79,1
153,80,0
153,81,1
153,82,0
153,83,1
153,84,0
153,85,1
153,86,2
153,87,1
153,88,0
153,89,1
153,90,0
153,91,1
153,92,1
153,93,0
153,94,2
153,95,1
153,96,1
153,97,1
153,98,1
153,99,1
153,100,1
153,101,2
153,102,0
153,103,1
153,104,1
153,105,1
153,106,1
153,107,2
153,108,1
153,109,1
153,110,1
153,111,1
153,112,1
153,113,0
153,114,1
153,115,1
153,116,1
153,117,1
153,118,1
153,119,1
153,120,1
153,121,1
153,122,0
153,123,2
153,124,1
153,125,1
153,126,1
153,127,1
153,128,1
153,129,1
153,130,1
153,131,1
153,132,1
153,133,1
153,134,1
153,135,1
153,136,1
153,137,1
153,138,1
153,139,0
153,140,1
153,141,1
153,142,1
153,143,1
153,144,1
153,145,0
153,146,0
153,147,1
153,148,1
153,149,1
153,150,1
153,151,1
153,152,1
153,153,1
153,154,1
153,155,1
153,156,1
153,157,1
153,158,1
153,159,1
153,160,1
153,161,1
153,162,1
153,163,1
153,164,1
153,165,1
153,166,1
153,167,2
153,168,1
153,169,1
153,170,2
153,171,1
153,172,1
153,173,1
153,174,1
153,175,1
153,176,1
153,177,1
153,178,1
153,179,0
153,180,0
153,181,1
153,182,1
153,183,1
153,184,1
153,185,1
153,186,1
153,187,1
153,188,1
153,189,1
153,190,0
153,191,0
153,192,1
153,193,1
153,194,1
153,195,0
153,196,1
153,197,1
153,198,1
153,199,1
153,200,1
154,1,1
154,2,1
154,3,1
154,4,0
154,5,1
154,6,1
154,7,1
154,8,0
154,9,1
154,10,0
154,11,1
154,12,2
154,13,1
154,14,1
154,15,1
154,16,1
154,17,0
154,18,1
154,19,1
154,20,0
154,21,1
154,22,1
154,23,1
154,24,0
154,25,1
154,26,1
154,27,1
154,28,1
154,29,1
154,30,1
154,31,1
154,32,1
154,33,1
154,34,1
154,35,0
154,36,0
154,37,1
154,38,1
154,39,2
154,40,1
154,41,1
154,42,1
154,43,1
154,44,1
154,45,1
154,46,1
154,47,1
154,48,1
154,49,1
154,50,1
154,51,1
154,52,1
154,53,1
154,54,1
154,55,1
154,56,1
154,57,0
154,58,1
154,59,1
154,60,1
154,61,1
154,62,1
154,63,0
154,64,1
154,65,1
154,66,0
154,67,1
154,68,1
154,69,1
154,70,1
154,71,0
154,72,1
154,73,1
154,74,1
154,75,1
154,76,0
154,77,1
154,78,1
154,79,1
154,80,0
154,81,1
154,82,0
154,83,0
154,84,1
154,85,1
154,86,1
154,87,1
154,88,1
154,89,1
154,90,1
154,91,1
154,92,1
154,93,1
154,94,0
154,95,1
154,96,1
154,97,1
154,98,1
154,99,1
154,100,1
154,101,1
154,102,1
154,103,1
154,104,1
154,105,1
154,106,1
154,107,1
154,108,1
154,109,1
154,110,1
154,111,0
154,112,0
154,113,1
154,114,1
154,115,1
154,116,1
154,117,1
154,118,0
154,119,1
154,120,1
154,121,1
154,122,1
154,123,2
154,124,1
154,125,0
154,126,1
154,127,0
154,128,1
154,129,2
154,130,0
154,131,1
154,132,1
154,133,1
154,134,1
154,135,1
154,136,1
154,137,1
154,138,1
154,139,1
154,140,1
154,141,2
154,142,2
154,143,1
154,144,1
154,145,1
154,146,1
154,147,1
154,148,1
154,149,1
154,150,1
154,151,1
154,152,1
154,153,0
154,154,1
154,155,2
154,156,1
154,157,1
154,158,2
154,159,1
154,160,1
154,161,1
154,162,0
154,163,1
154,164,1
154,165,0
154,166,1
154,167,1
154,168,1
154,169,1
154,170,1
154,171,1
154,172,0
154,173,1
154,174,1
154,175,0
154,176,0
154,177,1
154,178,0
154,179,0
154,180,0
154,181,1
154,182,1
154,183,1
154,184,1
154,185,1
154,186,1
154,187,1
154,188,1
154,189,1
154,190,1
154,191,1
154,192,1
154,193,1
154,194,1
154,195,0
154,196,1
154,197,1
154,198,1
154,199,1
154,200,1
155,1,0
155,2,1
155,3,0
155,4,1
155,5,1
155,6,1
155,7,0
155,8,1
155,9,1
155,10,0
155,11,1
155,12,1
155,13,0
155,14,1
155,15,1
155,16,1
155,17,1
155,18,1
155,19,1
155,20,1
155,21,0
155,22,1
155,23,1
155,24,1
155,25,0
155,26,1
155,27,1
155,28,1
155,29,1
155,30,1
155,31,1
155,32,1
155,33,0
155,34,1
155,35,1
155,36,1
155,37,1
155,38,0
155,39,0
155,40,1
155,41,1
155,42,1
155,43,1
155,44,1
155,45,1
155,46,0
155,47,1
155,48,1
155,49,1
155,50,1
155,51,1
155,52,1
155,53,1
155,54,2
155,55,1
155,56,1
155,57,1
155,58,0
155,59,1
155,60,1
155,61,1
155,62,0
155,63,0
155,64,1
155,65,1
155,66,0
155,67,1
155,68,1
155,69,1
155,70,1
155,71,1
155,72,1
155,73,1
155,74,1
155,75,1
155,76,0
155,77,0
155,78,1
155,79,1
155,80,1
155,81,1
155,82,1
155,83,1
155,84,1
155,85,0
155,86,1
155,87,1
155,88,1
155,89,2
155,90,1
155,91,1
155,92,1
155,93,0
155,94,1
155,95,1
155,96,1
155,97,0
155,98,1
155,99,1
155,100,1
155,101,1
155,102,1
155,103,1
155,104,1
155,105,1
155,106,1
155,107,1
155,108,1
155,109,1
155,110,1
155,111,1
155,112,0
155,113,1
155,114,0
155,115,0
155,116,1
155,117,1
155,118,1
155,119,0
155,120,1
155,121,1
155,122,0
155,123,1
155,124,1
155,125,1
155,126,1
155,127,1
155,128,0
155,129,1
155,130,1
155,131,1
155,132,1
155,133,1
155,134,1
155,135,1
155,136,1
155,137,0
155,138,0
155,139,1
155,140,1
155,141,0
155,142,1
155,143,1
155,144,1
155,145,1
155,146,1
155,147,2
155,148,1
155,149,1
155,150,1
155,151,0
155,152,1
155,153,0
155,154,1
155,155,1
155,156,1
155,157,1
155,158,1
155,159,1
155,160,1
155,161,1
155,162,1
155,163,1
155,164,1
155,165,0
155,166,1
155,167,1
155,168,1
155,169,0
155,170,0
155,171,0
155,172,1
155,173,1
155,174,1
155,175,1
155,176,1
155,177,1
155,178,1
155,179,1
155,180,1
155,181,1
155,182,1
155,183,0
155,184,2
155,185,1
155,186,0
155,187,1
155,188,1
155,189,1
155,190,1
155,191,1
155,192,1
155,193,1
155,194,1
155,195,2
155,196,1
155,197,1
155,198,1
155,199,1
155,200,1
156,1,1
156,2,1
156,3,0
156,4,1
156,5,1
156,6,1
156,7,1
156,8,1
156,9,1
156,10,2
156,11,1
156,12,1
156,13,0
156,14,1
156,15,1
156,16,0
156,17,1
156,18,1
156,19,0
156,20,1
156,21,1
156,22,1
156,23,1
156,24,0
156,25,1
156,26,1
156,27,1
156,28,1
156,29,1
156,30,1
156,31,1
156,32,1
156,33,0
156,34,1
156,35,1
156,36,1
156,37,0
156,38,1
156,39,1
156,40,1
156,41,1
156,42,1
156,43,1
156,44,1
156,45,1
156,46,1
156,47,0
156,48,1
156,49,1
156,50,1
156,51,1
156,52,1
156,53,1
156,54,0
156,55,1
156,56,1
156,57,0
156,58,1
156,59,0
156,60,1
156,61,0
156,62,1
156,63,1
156,64,1
156,65,1
156,66,0
156,67,1
156,68,1
156,69,1
156,70,1
156,71,1
156,72,1
156,73,1
156,74,1
156,75,1
156,76,1
156,77,1
156,78,1
156,79,1
156,80,2
156,81,1
156,82,1
156,83,1
156,84,1
156,85,0
156,86,1
156,87,0
156,88,0
156,89,1
156,90,1
156,91,1
156,92,1
156,93,1
156,94,0
156,95,0
156,96,1
156,97,1
156,98,1
156,99,1
156,100,1
156,101,1
156,102,1
156,103,1
156,104,1
156,105,1
156,106,1
156,107,1
156,108,1
156,109,1
156,110,1
156,111,1
156,112,1
156,113,1
156,114,1
156,115,1
156,116,1
156,117,1
156,118,0
156,119,1
156,120,1
156,121,1
156,122,1
156,123,1
156,124,1
156,125,1
156,126,1
156,127,1
156,128,1
156,129,0
156,130,1
156,131,1
156,132,2
156,133,0
156,134,1
156,135,1
156,136,1
156,137,1
156,138,1
156,139,1
156,140,1
156,141,1
156,142,0
156,143,1
156,144,1
156,145,1
156,146,0
156,147,1
156,148,1
156,149,0
156,150,0
156,151,0
156,152,1
156,153,1
156,154,1
156,155,1
156,156,1
156,157,1
156,158,0
156,159,1
156,160,1
156,161,2
156,162,1
156,163,0
156,164,1
156,165,1
156,166,1
156,167,0
156,168,1
156,169,1
156,170,1
156,171,1
156,172,0
156,173,1
156,174,1
156,175,1
156,176,1
156,177,1
156,178,1
156,179,1
156,180,0
156,181,1
156,182,0
156,183,0
156,184,1
156,185,1
156,186,1
156,187,1
156,188,1
156,189,1
156,190,1
156,191,2
156,192,1
156,193,1
156,194,1
156,195,0
156,196,1
156,197,1
156,198,1
156,199,0
156,200,1
157,1,1
157,2,0
157,3,1
157,4,1
157,5,1
157,6,1
157,7,1
157,8,0
157,9,0
157,10,0
157,11,1
157,12,1
157,13,1
157,14,1
157,15,1
157,16,1
157,17,1
157,18,1
157,19,1
157,20,1
157,21,1
157,22,1
157,23,1
157,24,1
157,25,0
157,26,0
157,27,1
157,28,1
157,29,1
157,30,1
157,31,1
157,32,1
157,33,0
157,34,1
157,35,1
157,36,0
157,37,1
157,38,1
157,39,1
157,40,0
157,41,1
157,42,1
157,43,1
157,44,1
157,45,1
157,46,1
157,47,1
157,48,0
157,49,2
157,50,2
157,51,1
157,52,0
157,53,1
157,54,1
157,55,0
157,56,1
157,57,1
157,58,1
157,59,1
157,60,0
157,61,1
157,62,1
157,63,1
157,64,1
157,65,1
157,66,1
157,67,0
157,68,1
157,69,1
157,70,1
157,71,1
157,72,1
157,73,1
157,74,1
157,75,1
157,76,1
157,77,0
157,78,1
157,79,0
157,80,1
157,81,1
157,82,1
157,83,1
157,84,0
157,85,1
157,86,0
157,87,0
157,88,1
157,89,1
157,90,1
157,91,1
157,92,0
157,93,1
157,94,1
157,95,1
157,96,1
157,97,1
157,98,0
157,99,1
157,100,1
157,101,0
157,102,0
157,103,1
157,104,0
157,105,0
157,106,1
157,107,1
157,108,2
157,109,1
157,110,1
157,111,1
157,112,1
157,113,1
157,114,0
157,115,1
157,116,1
157,117,1
157,118,1
157,119,1
157,120,1
157,121,1
157,122,0
157,123,1
157,124,1
157,125,1
157,126,0
157,127,1
157,128,1
157,129,1
157,130,1
157,131,0
157,132,1
157,133,1
157,134,1
157,135,1
157,136,1
157,137,0
157,138,1
157,139,1
157,140,1
157,141,1
157,142,1
157,143,1
157,144,1
157,145,1
157,146,1
157,147,1
157,148,0
157,149,1
157,150,1
157,151,0
157,152,1
157,153,1
157,154,1
157,155,1
157,156,1
157,157,1
157,158,1
157,159,1
157,160,1
157,161,1
157,162,1
157,163,1
157,164,2
157,165,1
157,166,2
157,167,1
157,168,1
157,169,0
157,170,1
157,171,1
157,172,1
157,173,1
157,174,1
157,175,1
157,176,0
157,177,1
157,178,1
157,179,0
157,180,1
157,181,1
157,182,1
157,183,1
157,184,0
157,185,1
157,186,0
157,187,1
157,188,1
157,189,1
157,190,1
157,191,1
157,192,1
157,193,1
157,194,1
157,195,1
157,196,1
157,197,1
157,198,1
157,199,1
157,200,1
158,1,1
158,2,0
158,3,1
158,4,1
158,5,1
158,6,1
158,7,1
158,8,1
158,9,1
158,10,1
158,11,1
158,12,0
158,13,1
158,14,0
158,15,2
158,16,1
158,17,1
158,18,1
158,19,1
158,20,0
158,21,1
158,22,1
158,23,1
158,24,0
158,25,1
158,26,1
158,27,1
158,28,0
158,29,0
158,30,0
158,31,0
158,32,1
158,33,1
158,34,1
158,35,1
158,36,1
158,37,1
158,38,1
158,39,0
158,40,1
158,41,1
158,42,1
158,43,0
158,44,1
158,45,1
158,46,1
158,47,2
158,48,1
158,49,2
158,50,0
158,51,1
158,52,0
158,53,1
158,54,0
158,55,1
158,56,0
158,57,1
158,58,1
158,59,1
158,60,1
158,61,0
158,62,1
158,63,1
158,64,2
158,65,2
158,66,1
158,67,1
158,68,1
158,69,1
158,70,1
158,71,1
158,72,1
158,73,1
158,74,1
158,75,1
158,76,1
158,77,1
158,78,0
158,79,1
158,80,1
158,81,1
158,82,1
158,83,1
158,84,1
158,85,1
158,86,1
158,87,0
158,88,1
158,89,0
158,90,1
158,91,0
158,92,1
158,93,1
158,94,1
158,95,1
158,96,1
158,97,1
158,98,1
158,99,1
158,100,1
158,101,0
158,102,1
158,103,1
158,104,0
158,105,1
158,106,1
158,107,1
158,108,1
158,109,1
158,110,1
158,111,0
158,112,1
158,113,1
158,114,1
158,115,1
158,116,1
158,117,1
158,118,1
158,119,1
158,120,1
158,121,1
158,122,1
158,123,1
158,124,1
158,125,1
158,126,0
158,127,1
158,128,1
158,129,1
158,130,0
158,131,1
158,132,1
158,133,1
158,134,1
158,135,1
158,136,1
158,137,0
158,138,1
158,139,1
158,140,1
158,141,1
158,142,1
158,143,1
158,144,0
158,145,1
158,146,0
158,147,1
158,148,0
158,149,1
158,150,1
158,151,1
158,152,1
158,153,1
158,154,1
158,155,1
158,156,0
158,157,1
158,158,1
158,159,0
158,160,1
158,161,1
158,162,1
158,163,1
158,164,0
158,165,1
158,166,0
158,167,1
158,168,1
158,169,1
158,170,1
158,171,0
158,172,1
158,173,1
158,174,0
158,175,1
158,176,1
158,177,0
158,178,0
158,179,1
158,180,1
158,181,1
158,182,1
158,183,1
158,184,1
158,185,1
158,186,1
158,187,1
158,188,1
158,189,1
158,190,1
158,191,0
158,192,1
158,193,1
158,194,1
158,195,0
158,196,1
158,197,1
158,198,1
158,199,0
158,200,0
159,1,1
159,2,1
159,3,1
159,4,1
159,5,1
159,6,1
159,7,1
159,8,1
159,9,1
159,10,1
159,11,1
159,12,1
159,13,0
159,14,1
159,15,1
159,16,1
159,17,0
159,18,1
159,19,1
159,20,1
159,21,1
159,22,1
159,23,1
159,24,1
159,25,1
159,26,0
159,27,0
159,28,1
159,29,0
159,30,1
159,31,0
159,32,1
159,33,1
159,34,1
159,35,0
159,36,1
159,37,1
159,38,1
159,39,1
159,40,1
159,41,0
159,42,0
159,43,0
159,44,1
159,45,0
159,46,0
159,47,1
159,48,1
159,49,1
159,50,1
159,51,0
159,52,1
159,53,1
159,54,1
159,55,1
159,56,1
159,57,1
159,58,2
159,59,1
159,60,1
159,61,0
159,62,1
159,63,1
159,64,1
159,65,0
159,66,1
159,67,0
159,68,0
159,69,1
159,70,1
159,71,1
159,72,1
159,73,1
159,74,1
159,75,1
159,76,1
159,77,1
159,78,1
159,79,0
159,80,0
159,81,0
159,82,1
159,83,0
159,84,1
159,85,1
159,86,1
159,87,0
159,88,1
159,89,1
159,90,1
159,91,1
159,92,1
159,93,1
159,94,1
159,95,1
159,96,1
159,97,1
159,98,1
159,99,0
159,100,1
159,101,1
159,102,1
159,103,1
159,104,1
159,105,1
159,106,2
159,107,1
159,108,1
159,109,1
159,110,0
159,111,2
159,112,1
159,113,1
159,114,2
159,115,1
159,116,1
159,117,1
159,118,1
159,119,1
159,120,0
159,121,0
159,122,0
159,123,1
159,124,1
159,125,1
159,126,1
159,127,1
159,128,1
159,129,1
159,130,1
159,131,1
159,132,0
159,133,1
159,134,1
159,135,1
159,136,1
159,137,1
159,138,1
159,139,1
159,140,1
159,141,1
159,142,0
159,143,1
159,144,1
159,145,1
159,146,1
159,147,1
159,148,1
159,149,1
159,150,1
159,151,1
159,152,1
159,153,1
159,154,1
159,155,1
159,156,1
159,157,1
159,158,2
159,159,0
159,160,1
159,161,1
159,162,1
159,163,1
159,164,1
159,165,1
159,166,1
159,167,1
159,168,1
159,169,0
159,170,1
159,171,1
159,172,0
159,173,1
159,174,1
159,175,1
159,176,1
159,177,0
159,178,1
159,179,1
159,180,1
159,181,1
159,182,1
159,183,0
159,184,1
159,185,0
159,186,1
159,187,1
159,188,1
159,189,1
159,190,0
159,191,1
159,192,1
159,193,1
159,194,1
159,195,1
159,196,0
159,197,1
159,198,2
159,199,1
159,200,1
160,1,1
160,2,1
160,3,2
160,4,1
160,5,1
160,6,1
160,7,1
160,8,1
160,9,1
160,10,0
160,11,1
160,12,1
160,13,1
160,14,1
160,15,1
160,16,1
160,17,1
160,18,1
160,19,1
160,20,0
160,21,0
160,22,2
160,23,1
160,24,1
160,25,1
160,26,0
160,27,1
160,28,1
160,29,1
160,30,0
160,31,0
160,32,1
160,33,0
160,34,1
160,35,1
160,36,0
160,37,1
160,38,1
160,39,1
160,40,0
160,41,1
160,42,1
160,43,0
160,44,1
160,45,1
160,46,1
160,47,1
160,48,1
160,49,1
160,50,1
160,51,0
160,52,1
160,53,1
160,54,1
160,55,1
160,56,1
160,57,0
160,58,1
160,59,0
160,60,1
160,61,1
160,62,1
160,63,1
160,64,1
160,65,0
160,66,0
160,67,1
160,68,0
160,69,1
160,70,1
160,71,1
160,72,0
160,73,1
160,74,1
160,75,0
160,76,1
160,77,1
160,78,1
160,79,1
160,80,0
160,81,1
160,82,1
160,83,1
160,84,1
160,85,1
160,86,1
160,87,1
160,88,0
160,89,1
160,90,0
160,91,0
160,92,1
160,93,1
160,94,0
160,95,1
160,96,1
160,97,1
160,98,1
160,99,1
160,100,0
160,101,1
160,102,1
160,103,1
160,104,1
160,105,1
160,106,1
160,107,1
160,108,1
160,109,1
160,110,1
160,111,1
160,112,0
160,113,1
160,114,1
160,115,1
160,116,0
160,117,1
160,118,1
160,119,1
160,120,1
160,121,1
160,122,2
160,123,0
160,124,1
160,125,0
160,126,0
160,127,1
160,128,1
160,129,1
160,130,1
160,131,0
160,132,0
160,133,1
160,134,1
160,135,0
160,136,1
160,137,1
160,138,1
160,139,1
160,140,1
160,141,1
160,142,1
160,143,1
160,144,1
160,145,0
160,146,1
160,147,0
160,148,0
160,149,1
160,150,1
160,151,1
160,152,1
160,153,0
160,154,0
160,155,0
160,156,0
160,157,1
160,158,1
160,159,1
160,160,0
160,161,1
160,162,1
160,163,0
160,164,1
160,165,1
160,166,1
160,167,0
160,168,0
160,169,1
160,170,1
160,171,1
160,172,0
160,173,1
160,174,0
160,175,1
160,176,0
160,177,1
160,178,1
160,179,0
160,180,0
160,181,1
160,182,0
160,183,0
160,184,1
160,185,1
160,186,1
160,187,1
160,188,1
160,189,0
160,190,1
160,191,1
160,192,1
160,193,0
160,194,1
160,195,1
160,196,1
160,197,1
160,198,1
160,199,1
160,200,1
161,1,1
161,2,1
161,3,1
161,4,0
161,5,1
161,6,1
161,7,1
161,8,1
161,9,1
161,10,1
161,11,1
161,12,1
161,13,0
161,14,0
161,15,1
161,16,1
161,17,1
161,18,1
161,19,1
161,20,1
161,21,0
161,22,1
161,23,1
161,24,1
161,25,1
161,26,1
161,27,1
161,28,1
161,29,1
161,30,1
161,31,1
161,32,1
161,33,1
161,34,0
161,35,1
161,36,1
161,37,1
161,38,1
161,39,1
161,40,1
161,41,0
161,42,1
161,43,0
161,44,1
161,45,0
161,46,1
161,47,0
161,48,1
161,49,1
161,50,1
161,51,1
161,52,0
161,53,1
161,54,1
161,55,1
161,56,1
161,57,1
161,58,1
161,59,1
161,60,1
161,61,1
161,62,1
161,63,1
161,64,1
161,65,1
161,66,1
161,67,0
161,68,1
161,69,0
161,70,1
161,71,1
161,72,1
161,73,0
161,74,1
161,75,0
161,76,1
161,77,1
161,78,0
161,79,1
161,80,1
161,81,1
161,82,1
161,83,1
161,84,0
161,85,1
161,86,0
161,87,0
161,88,1
161,89,1
161,90,2
161,91,1
161,92,1
161,93,1
161,94,0
161,95,1
161,96,1
161,97,1
161,98,1
161,99,1
161,100,0
161,101,1
161,102,1
161,103,1
161,104,1
161,105,1
161,106,1
161,107,1
161,108,1
161,109,1
161,110,1
161,111,0
161,112,1
161,113,1
161,114,1
161,115,1
161,116,1
161,117,0
161,118,1
161,119,1
161,120,1
161,121,1
161,122,1
161,123,1
161,124,0
161,125,1
161,126,1
161,127,1
161,128,1
161,129,1
161,130,1
161,131,1
161,132,1
161,133,1
161,134,1
161,135,1
161,136,1
161,137,1
161,138,1
161,139,1
161,140,1
161,141,1
161,142,1
161,143,1
161,144,1
161,145,0
161,146,1
161,147,1
161,148,1
161,149,1
161,150,1
161,151,1
161,152,0
161,153,1
161,154,1
161,155,0
161,156,0
161,157,1
161,158,1
161,159,1
161,160,1
161,161,1
161,162,1
161,163,1
161,164,1
161,165,1
161,166,0
161,167,1
161,168,1
161,169,1
161,170,1
161,171,1
161,172,0
161,173,1
161,174,2
161,175,1
161,176,0
161,177,1
161,178,1
161,179,1
161,180,0
161,181,0
161,182,1
161,183,1
161,184,0
161,185,1
161,186,1
161,187,1
161,188,1
161,189,1
161,190,1
161,191,1
161,192,1
161,193,1
161,194,1
161,195,1
161,196,1
161,197,1
161,198,1
161,199,1
161,200,1
162,1,1
162,2,1
162,3,0
162,4,1
162,5,1
162,6,1
162,7,1
162,8,1
162,9,1
162,10,1
162,11,1
162,12,1
162,13,1
162,14,1
162,15,1
162,16,1
162,17,1
162,18,0
162,19,1
162,20,1
162,21,1
162,22,1
162,23,1
162,24,1
162,25,1
162,26,1
162,27,1
162,28,1
162,29,0
162,30,1
162,31,2
162,32,0
162,33,1
162,34,0
162,35,1
162,36,1
162,37,0
162,38,1
162,39,1
162,40,1
162,41,1
162,42,1
162,43,0
162,44,1
162,45,1
162,46,1
162,47,1
162,48,1
162,49,1
162,50,1
162,51,1
162,52,1
162,53,1
162,54,1
162,55,1
162,56,1
162,57,1
162,58,1
162,59,1
162,60,0
162,61,1
162,62,0
162,63,0
162,64,1
162,65,1
162,66,2
162,67,0
162,68,1
162,69,1
162,70,0
162,71,1
162,72,1
162,73,1
162,74,1
162,75,1
162,76,1
162,77,0
162,78,1
162,79,0
162,80,1
162,81,0
162,82,1
162,83,1
162,84,0
162,85,0
162,86,1
162,87,1
162,88,0
162,89,1
162,90,1
162,91,1
162,92,1
162,93,1
162,94,1
162,95,1
162,96,1
162,97,1
162,98,1
162,99,1
162,100,1
162,101,1
162,102,1
162,103,1
162,104,0
162,105,1
162,106,1
162,107,1
162,108,1
162,109,1
162,110,1
162,111,1
162,112,1
162,113,1
162,114,1
162,115,1
162,116,1
162,117,1
162,118,1
162,119,1
162,120,1
162,121,0
162,122,1
162,123,0
162,124,0
162,125,1
162,126,1
162,127,1
162,128,0
162,129,1
162,130,0
162,131,1
162,132,1
162,133,1
162,134,1
162,135,0
162,136,2
162,137,1
162,138,1
162,139,1
162,140,1
162,141,1
162,142,1
162,143,0
162,144,1
162,145,1
162,146,1
162,147,1
162,148,1
162,149,0
162,150,1
162,151,1
162,152,1
162,153,1
162,154,1
162,155,1
162,156,1
162,157,1
162,158,1
162,159,1
162,160,1
162,161,1
162,162,1
162,163,1
162,164,0
162,165,0
162,166,1
162,167,1
162,168,1
162,169,1
162,170,1
162,171,1
162,172,1
162,173,1
162,174,1
162,175,1
162,176,1
162,177,1
162,178,1
162,179,1
162,180,0
162,181,1
162,182,1
162,183,1
162,184,0
162,185,1
162,186,1
162,187,0
162,188,0
162,189,1
162,190,0
162,191,0
162,192,1
162,193,1
162,194,1
162,195,1
162,196,1
162,197,1
162,198,0
162,199,1
162,200,1
163,1,1
163,2,1
163,3,1
163,4,0
163,5,0
163,6,0
163,7,1
163,8,0
163,9,0
163,10,1
163,11,1
163,12,2
163,13,1
163,14,0
163,15,1
163,16,1
163,17,1
163,18,1
163,19,1
163,20,1
163,21,1
163,22,1
163,23,0
163,24,0
163,25,1
163,26,1
163,27,0
163,28,1
163,29,1
163,30,1
163,31,1
163,32,2
163,33,1
163,34,1
163,35,1
163,36,0
163,37,0
163,38,1
163,39,1
163,40,1
163,41,1
163,42,1
163,43,1
163,44,1
163,45,1
163,46,1
163,47,1
163,48,1
163,49,0
163,50,1
163,51,1
163,52,1
163,53,0
163,54,1
163,55,1
163,56,1
163,57,0
163,58,1
163,59,0
163,60,1
163,61,1
163,62,1
163,63,1
163,64,1
163,65,1
163,66,1
163,67,1
163,68,1
163,69,0
163,70,1
163,71,0
163,72,1
163,73,0
163,74,1
163,75,1
163,76,0
163,77,1
163,78,1
163,79,0
163,80,0
163,81,0
163,82,1
163,83,1
163,84,0
163,85,0
163,86,0
163,87,1
163,88,1
163,89,1
163,90,1
